Distancetravelled;depthbin;totalwidth;binsize;blank;eastV;northV;topQ;middleQ;LeftQ;RightQ
0.00000000;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.47000000;0.05000000;0.05000000;-0.188,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.067,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.00000000;0.00000000;0.00000000;0.00000000
0.00593727;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.47593727;0.05000000;0.05000000;-0.184,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.094,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.00100792;-0.00005969;0.00000000;0.00000000
0.05491844;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.52384607;0.05000000;0.05000000;0.174,0.069,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.084,-0.197,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.00410228;0.00053345;0.00000000;0.00000000
0.08702373;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.49178638;0.05000000;0.05000000;0.220,0.038,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.026,0.000,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.00130904;0.00020865;0.00000000;0.00000000
0.11848310;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.52150781;0.05000000;0.05000000;-0.072,-0.026,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.039,-0.091,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.00278450;0.00037991;0.00000000;0.00000000
0.13383035;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.51412166;0.05000000;0.05000000;0.131,0.091,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.249,-0.333,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.00047271;0.00010965;0.00000000;0.00000000
0.15631703;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.50336345;0.05000000;0.05000000;-0.231,-0.197,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.229,-0.169,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.00513439;-0.00054369;0.00000000;0.00000000
0.17130815;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.48927469;0.05000000;0.05000000;0.032,-0.087,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.095,0.147,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.00388953;-0.00039890;0.00000000;0.00000000
0.21543264;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.51024417;0.05000000;0.05000000;0.110,-0.195,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.098,0.026,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;-0.00227390;-0.00020971;0.00000000;0.00000000
0.28362543;0.730,0.780,0.830,0.880,0.930,0.980,1.030,1.080,1.130,1.180,1.230,1.280,1.330,1.380,1.430,1.480,1.530,1.580,1.630,1.680,1.730,1.780,1.830,1.880,1.930,1.980,2.030,2.080,2.130,2.18000000;3.53274246;0.05000000;0.05000000;0.141,0.130,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.135,-0.181,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768;0.00469081;0.00061217;0.04015218;0.02465157
