Monday morning,0.0,0.095,0.43,0.48,0.43999999999999995,0.43999999999999995,0.185,0.14500000000000002,0.14
Monday afternoon,0.06799999999999999,0.124,0.404,0.45199999999999996,0.388,0.388,0.128,0.08399999999999999,0.048
Tuesday morning,0.18333333333333332,0.18333333333333335,0.38333333333333336,0.3166666666666667,0.25,0.25,0.10000000000000002,0.06666666666666667,0.049999999999999996,0.049999999999999996,0.049999999999999996
Tuesday afternoon,0.15000000000000002,0.1875,0.4,0.35000000000000003,0.28750000000000003,0.28750000000000003,0.125,0.0625,0.05,0.05,0.05
Wednesday afternoon,0.06666666666666667,0.075,0.45,0.40833333333333327,0.44166666666666665,0.44166666666666665,0.275,0.17500000000000002,0.09166666666666666,0.09166666666666666,0.09166666666666666
Thursday morning,0.185,0.22000000000000003,0.535,0.545,0.505,0.505,0.13,0.07,0.03,0.03,0.03
