Monday morning,0.18,0.20500000000000002,0.41000000000000003,0.47,0.48,0.48,0.0,0.0,0.0
Monday afternoon,0.11600000000000002,0.13199999999999998,0.43200000000000005,0.476,0.364,0.364,0.064,0.072,0.052000000000000005
Tuesday morning,0.10833333333333335,0.15,0.24166666666666667,0.3166666666666667,0.39166666666666666,0.39166666666666666,0.15833333333333335,0.11666666666666665,0.10833333333333334,0.10833333333333334,0.10833333333333334
Tuesday afternoon,0.07500000000000001,0.11250000000000002,0.30000000000000004,0.36250000000000004,0.4125,0.4125,0.2,0.15000000000000002,0.1375,0.1375,0.1375
Wednesday afternoon,0.06666666666666667,0.075,0.45,0.40833333333333327,0.44166666666666665,0.44166666666666665,0.275,0.17500000000000002,0.09166666666666666,0.09166666666666666,0.09166666666666666
Thursday morning,0.185,0.22000000000000003,0.535,0.545,0.505,0.505,0.13,0.07,0.03,0.03,0.03
